,ProductId,ProductName,Branch,level_1,level_2,level_3,Image,ProductUrl,PricePerItem,PriceMode,HasMultiBuyDeal,MultiBuyDeal,MultiBuyBasePrice,MultiBuyPrice,MultiBuyQuantity,PromoBadgeImageLabel
1805,5007689-EA-000NW,Rolling Meadow Tasty Grated Cheese,New World Mt Roskill,"Chilled, Frozen & Desserts",Cheese,Grated Cheese,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5007689.png,www.ishopnewworld.co.nz/product/5007689_ea_000nw?name=tasty-grated-cheese,17.99,ea,False,No,17.99,0.0,0.0,No
1806,5007693-EA-000NW,Rolling Meadow Mozzarella Grated Cheese,New World Mt Roskill,"Chilled, Frozen & Desserts",Cheese,Grated Cheese,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5007693.png,www.ishopnewworld.co.nz/product/5007693_ea_000nw?name=mozzarella-grated-cheese,17.99,ea,False,No,17.99,0.0,0.0,No
1807,5007953-EA-000NW,Easiyo Greek Style With Coconut Bits Yogurt Base,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt Bases,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5007953.png,www.ishopnewworld.co.nz/product/5007953_ea_000nw?name=greek-style-with-coconut-bits-yogurt-base,5.49,ea,False,No,5.49,0.0,0.0,No
1808,5007965-EA-000NW,Emborg Danablu Cheese,New World Mt Roskill,"Chilled, Frozen & Desserts",Cheese,Deli Specialty Cheeses,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5007965.png,www.ishopnewworld.co.nz/product/5007965_ea_000nw?name=danablu-cheese,3.79,ea,False,No,3.79,0.0,0.0,No
1809,5008026-EA-000NW,Easiyo Peach Greek Style Yogurt Base,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt Bases,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008026.png,www.ishopnewworld.co.nz/product/5008026_ea_000nw?name=peach-greek-style-yogurt-base,5.49,ea,False,No,5.49,0.0,0.0,No
1810,5008027-EA-000NW,Easiyo Skimmers Unsweetened 99% Fat Free Yogurt Base,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt Bases,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008027.png,www.ishopnewworld.co.nz/product/5008027_ea_000nw?name=skimmers-unsweetened-99-fat-free-yogurt-base,4.99,ea,False,No,4.99,0.0,0.0,No
1811,5008029-EA-000NW,Easiyo Mixed Berries Greek Style Yogurt Base,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt Bases,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008029.png,www.ishopnewworld.co.nz/product/5008029_ea_000nw?name=mixed-berries-greek-style-yogurt-base,5.49,ea,False,No,5.49,0.0,0.0,No
1812,5008123-EA-000NW,Aunt Betty's Golden Syrup Steamy Puds,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Ready To Serve Puddings,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008123.png,www.ishopnewworld.co.nz/product/5008123_ea_000nw?name=golden-syrup-steamy-puds,2.5,ea,True,Buy 2 for 4.50.,2.5,4.5,2.0,Multibuy Super Saver
1813,5008266-EA-000NW,Pams Orange Jelly Cups,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Jelly & Powdered Desserts,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008266.png,www.ishopnewworld.co.nz/product/5008266_ea_000nw?name=orange-jelly-cups,2.19,ea,False,No,2.19,2.19,1.0,Saver
1814,5008348-EA-000NW,Perfect Italiano Parmesan Traditional Strength 3,New World Mt Roskill,"Chilled, Frozen & Desserts",Cheese,Specialty Cheeses,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008348.png,www.ishopnewworld.co.nz/product/5008348_ea_000nw?name=parmesan-traditional-strength-3,8.69,ea,False,No,8.69,0.0,0.0,No
1815,5008381-EA-000NW,Pams 2 Cheese Sausage Rolls,New World Mt Roskill,"Chilled, Frozen & Desserts",Frozen Foods,Frozen Savouries,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008381.png,www.ishopnewworld.co.nz/product/5008381_ea_000nw?name=2-cheese-sausage-rolls,1.69,ea,False,No,1.69,0.0,0.0,No
1816,5008382-EA-000NW,Fruzio Frozen Fruit Premium Mango,New World Mt Roskill,"Chilled, Frozen & Desserts",Frozen Foods,Frozen Fruit,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008382.png,www.ishopnewworld.co.nz/product/5008382_ea_000nw?name=frozen-fruit-premium-mango,8.99,ea,False,No,8.99,0.0,0.0,No
1817,5008604-EA-000NW,De Winkel All Natural Plain Unsweetened Acidophilus Yoghurt,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt & Dairy Food,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008604.png,www.ishopnewworld.co.nz/product/5008604_ea_000nw?name=all-natural-plain-unsweetened-acidophilus-yoghurt,4.39,ea,False,No,4.39,0.0,0.0,No
1818,5008626-EA-000NW,Anchor Spreadable Cream Cheese,New World Mt Roskill,"Chilled, Frozen & Desserts",Cheese,Cream Cheese,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008626.png,www.ishopnewworld.co.nz/product/5008626_ea_000nw?name=spreadable-cream-cheese,4.49,ea,False,No,4.49,0.0,0.0,No
1819,5008630-EA-000NW,Anchor Original Cottage Cheese,New World Mt Roskill,"Chilled, Frozen & Desserts",Cheese,Cottage Cheese,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008630.png,www.ishopnewworld.co.nz/product/5008630_ea_000nw?name=original-cottage-cheese,3.59,ea,False,No,3.59,0.0,0.0,No
1820,5008631-EA-000NW,Anchor Cottage Cheese,New World Mt Roskill,"Chilled, Frozen & Desserts",Cheese,Cottage Cheese,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008631.png,www.ishopnewworld.co.nz/product/5008631_ea_000nw?name=cottage-cheese,5.69,ea,False,No,5.69,5.69,1.0,Saver
1821,5008632-EA-000NW,Anchor Original Sour Cream,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Sour Cream & Crème Fraiche,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008632.png,www.ishopnewworld.co.nz/product/5008632_ea_000nw?name=original-sour-cream,5.49,ea,False,No,5.49,5.49,1.0,Club Deal
1822,5008633-EA-000NW,Anchor Original Sour Cream,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Sour Cream & Crème Fraiche,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008633.png,www.ishopnewworld.co.nz/product/5008633_ea_000nw?name=original-sour-cream,3.59,ea,False,No,3.59,0.0,0.0,No
1823,5008663-EA-000NW,Eclipse Premium Instant Whole Milk Powder,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Long Life Milk & Milk Powder,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008663.png,www.ishopnewworld.co.nz/product/5008663_ea_000nw?name=instant-whole-milk-powder,9.99,ea,False,No,9.99,9.99,1.0,Store Saver
1824,5008749-EA-000NW,Anchor Swiss Maid Vanilla Custard,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Chilled Custards,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008749.png,www.ishopnewworld.co.nz/product/5008749_ea_000nw?name=swiss-maid-vanilla-custard,5.99,ea,False,No,5.99,0.0,0.0,No
1825,5008817-EA-000NW,Wattie's Wobblies Diced Peaches Mango Jelly,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Ready To Serve Puddings,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008817.png,www.ishopnewworld.co.nz/product/5008817_ea_000nw?name=wobblies-diced-peaches-mango-jelly,3.99,ea,False,No,3.99,0.0,0.0,No
1826,5008974-EA-000NW,Castello Danish Blue Cheese,New World Mt Roskill,"Chilled, Frozen & Desserts",Cheese,Deli Specialty Cheeses,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5008974.png,www.ishopnewworld.co.nz/product/5008974_ea_000nw?name=danish-blue-cheese,7.79,ea,False,No,7.79,0.0,0.0,No
1827,5009095-EA-000NW,Easiyo Strawberry Yogurt Base,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt Bases,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5009095.png,www.ishopnewworld.co.nz/product/5009095_ea_000nw?name=strawberry-yogurt-base,4.99,ea,False,No,4.99,0.0,0.0,No
1828,5009097-EA-000NW,Easiyo Banana Yogurt Base,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt Bases,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5009097.png,www.ishopnewworld.co.nz/product/5009097_ea_000nw?name=banana-yogurt-base,4.99,ea,False,No,4.99,0.0,0.0,No
1829,5009300-EA-000NW,Fresh 'n Fruity Berry Favourites Reduced Sugar Yoghurt,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt & Dairy Food,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5009300.png,www.ishopnewworld.co.nz/product/5009300_ea_000nw?name=berry-favourites-reduced-sugar-yoghurt,5.49,ea,False,No,5.49,0.0,0.0,No
1830,5009301-EA-000NW,Fresh 'n Fruity Zesty Lemon Reduced Sugar Yoghurt,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt & Dairy Food,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5009301.png,www.ishopnewworld.co.nz/product/5009301_ea_000nw?name=zesty-lemon-reduced-sugar-yoghurt,3.99,ea,False,Limit 4 assorted,3.99,3.99,1.0,Super Saver
1831,5009324-EA-000NW,Fresh 'n Fruity Berry Favourites Reduced Sugar Yoghurt,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt & Dairy Food,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5009324.png,www.ishopnewworld.co.nz/product/5009324_ea_000nw?name=berry-favourites-reduced-sugar-yoghurt,5.99,ea,False,No,5.99,5.99,1.0,Saver
1832,5009325-EA-000NW,Fresh 'n Fruity Simply Strawberry Reduced Sugar Yoghurt,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt & Dairy Food,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5009325.png,www.ishopnewworld.co.nz/product/5009325_ea_000nw?name=simply-strawberry-reduced-sugar-yoghurt,5.99,ea,False,No,5.99,5.99,1.0,Saver
1833,5009330-EA-000NW,Fruzio Frozen Fruit Premium Blueberries,New World Mt Roskill,"Chilled, Frozen & Desserts",Frozen Foods,Frozen Fruit,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5009330.png,www.ishopnewworld.co.nz/product/5009330_ea_000nw?name=frozen-fruit-premium-blueberries,11.99,ea,False,No,11.99,0.0,0.0,No
1834,5009551-EA-000NW,Fresh 'n Fruity Mixed Berry Reduced Sugar Yoghurt,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt & Dairy Food,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5009551.png,www.ishopnewworld.co.nz/product/5009551_ea_000nw?name=mixed-berry-reduced-sugar-yoghurt,5.49,ea,False,No,5.49,0.0,0.0,No
1835,5009553-EA-000NW,Fresh 'n Fruity Fruit Of The Forest Reduced Sugar Yoghurt,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt & Dairy Food,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5009553.png,www.ishopnewworld.co.nz/product/5009553_ea_000nw?name=fruit-of-the-forest-reduced-sugar-yoghurt,5.49,ea,False,No,5.49,0.0,0.0,No
1836,5009947-EA-000NW,Heritage Delight Meringue Nest,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Meringues & Pavlovas,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5009947.png,www.ishopnewworld.co.nz/product/5009947_ea_000nw?name=meringue-nest,5.59,ea,False,No,5.59,0.0,0.0,No
1837,5010138-EA-000NW,Aunt Betty's Creamy Rice Vanilla Flavoured Dessert,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Canned Desserts,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010138.png,www.ishopnewworld.co.nz/product/5010138_ea_000nw?name=creamy-rice-vanilla-flavoured-dessert,1.39,ea,False,No,1.39,1.39,1.0,Saver
1838,5010233-EA-000NW,Gregg's Chocolate Smoothie Instant Desserts,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Jelly & Powdered Desserts,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010233.png,www.ishopnewworld.co.nz/product/5010233_ea_000nw?name=chocolate-smoothie-instant-desserts,1.39,ea,False,No,1.39,0.0,0.0,No
1839,5010234-EA-000NW,Gregg's Strawberry Swirl Instant Desserts,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Jelly & Powdered Desserts,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010234.png,www.ishopnewworld.co.nz/product/5010234_ea_000nw?name=strawberry-swirl-instant-desserts,1.39,ea,False,No,1.39,0.0,0.0,No
1840,5010235-EA-000NW,Gregg's Lemon Jelly Crystals,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Jelly & Powdered Desserts,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010235.png,www.ishopnewworld.co.nz/product/5010235_ea_000nw?name=lemon-jelly-crystals,0.99,ea,False,No,0.99,0.0,0.0,No
1841,5010236-EA-000NW,Gregg's Orange Jelly Crystals,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Jelly & Powdered Desserts,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010236.png,www.ishopnewworld.co.nz/product/5010236_ea_000nw?name=orange-jelly-crystals,0.99,ea,False,No,0.99,0.0,0.0,No
1842,5010237-EA-000NW,Gregg's Boysenberry Jelly Crystals,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Jelly & Powdered Desserts,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010237.png,www.ishopnewworld.co.nz/product/5010237_ea_000nw?name=boysenberry-jelly-crystals,0.99,ea,False,No,0.99,0.0,0.0,No
1843,5010238-EA-000NW,Gregg's Lime Jelly Crystals,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Jelly & Powdered Desserts,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010238.png,www.ishopnewworld.co.nz/product/5010238_ea_000nw?name=lime-jelly-crystals,0.99,ea,False,No,0.99,0.0,0.0,No
1844,5010239-EA-000NW,Gregg's Blackberry Jelly Crystals,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Jelly & Powdered Desserts,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010239.png,www.ishopnewworld.co.nz/product/5010239_ea_000nw?name=blackberry-jelly-crystals,0.99,ea,False,No,0.99,0.0,0.0,No
1845,5010240-EA-000NW,Gregg's Raspberry Jelly Crystals,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Jelly & Powdered Desserts,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010240.png,www.ishopnewworld.co.nz/product/5010240_ea_000nw?name=raspberry-jelly-crystals,0.99,ea,False,No,0.99,0.0,0.0,No
1846,5010241-EA-000NW,Gregg's Strawberry Jelly Crystals,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Jelly & Powdered Desserts,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010241.png,www.ishopnewworld.co.nz/product/5010241_ea_000nw?name=strawberry-jelly-crystals,0.99,ea,False,No,0.99,0.0,0.0,No
1847,5010251-EA-000NW,Wattie's Creamy Vanilla Original Creamed Rice,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Canned Desserts,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010251.png,www.ishopnewworld.co.nz/product/5010251_ea_000nw?name=creamy-vanilla-original-creamed-rice,1.99,ea,False,No,1.99,1.99,1.0,Saver
1848,5010252-EA-000NW,Flora Original Spread,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Butter & Spreads,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010252.png,www.ishopnewworld.co.nz/product/5010252_ea_000nw?name=original-spread,3.29,ea,False,No,3.29,0.0,0.0,No
1849,5010253-EA-000NW,Flora Salt Reduced Spread,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Butter & Spreads,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010253.png,www.ishopnewworld.co.nz/product/5010253_ea_000nw?name=salt-reduced-spread,3.29,ea,False,No,3.29,0.0,0.0,No
1850,5010254-EA-000NW,Flora Light Spread,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Butter & Spreads,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010254.png,www.ishopnewworld.co.nz/product/5010254_ea_000nw?name=light-spread,3.29,ea,False,No,3.29,0.0,0.0,No
1851,5010269-EA-000NW,Sanitarium So Good Regular Soy Milk,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Dairy & Lactose Free,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010269.png,www.ishopnewworld.co.nz/product/5010269_ea_000nw?name=regular-soy-milk,2.99,ea,False,No,2.99,2.99,1.0,Club Deal
1852,5010410-EA-000NW,Chesdale Processed Tasty Cheese Slices,New World Mt Roskill,"Chilled, Frozen & Desserts",Cheese,Cheese Slices,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010410.png,www.ishopnewworld.co.nz/product/5010410_ea_000nw?name=processed-tasty-cheese-slices,3.29,ea,False,Limit 2 assorted,3.29,3.29,1.0,Super Saver
1853,5010411-EA-000NW,Chesdale Cheddar Cheese Slices,New World Mt Roskill,"Chilled, Frozen & Desserts",Cheese,Cheese Slices,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010411.png,www.ishopnewworld.co.nz/product/5010411_ea_000nw?name=cheddar-cheese-slices,3.29,ea,False,Limit 2 assorted,3.29,3.29,1.0,Super Saver
1854,5010412-EA-000NW,Chesdale Processed Chives Cheese Slices,New World Mt Roskill,"Chilled, Frozen & Desserts",Cheese,Cheese Slices,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010412.png,www.ishopnewworld.co.nz/product/5010412_ea_000nw?name=processed-chives-cheese-slices,3.29,ea,False,Limit 2 assorted,3.29,3.29,1.0,Super Saver
1855,5010415-EA-000NW,Fresh 'n Fruity Fruit Of The Forest Reduced Sugar Yoghurt,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt & Dairy Food,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010415.png,www.ishopnewworld.co.nz/product/5010415_ea_000nw?name=fruit-of-the-forest-reduced-sugar-yoghurt,3.99,ea,False,Limit 4 assorted,3.99,3.99,1.0,Super Saver
1856,5010417-EA-000NW,Fresh 'n Fruity Simply Apricot Reduced Sugar Yoghurt,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt & Dairy Food,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010417.png,www.ishopnewworld.co.nz/product/5010417_ea_000nw?name=simply-apricot-reduced-sugar-yoghurt,3.99,ea,False,Limit 4 assorted,3.99,3.99,1.0,Super Saver
1857,5010418-EA-000NW,Fresh 'n Fruity Simply Strawberry Reduced Sugar Yoghurt,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt & Dairy Food,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010418.png,www.ishopnewworld.co.nz/product/5010418_ea_000nw?name=simply-strawberry-reduced-sugar-yoghurt,3.99,ea,False,Limit 4 assorted,3.99,3.99,1.0,Super Saver
1858,5010419-EA-000NW,Big Ben Classic Microwaveable Mince Pie,New World Mt Roskill,"Chilled, Frozen & Desserts",Frozen Foods,Frozen Pies,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010419.png,www.ishopnewworld.co.nz/product/5010419_ea_000nw?name=classic-microwaveable-mince-pie,1.59,ea,False,No,1.59,1.59,1.0,Saver
1859,5010420-EA-000NW,Big Ben Classic Microwaveable Steak Pie,New World Mt Roskill,"Chilled, Frozen & Desserts",Frozen Foods,Frozen Pies,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010420.png,www.ishopnewworld.co.nz/product/5010420_ea_000nw?name=classic-microwaveable-steak-pie,1.59,ea,False,No,1.59,1.59,1.0,Saver
1860,5010421-EA-000NW,Big Ben Classic Microwaveable Mince & Cheese Pie,New World Mt Roskill,"Chilled, Frozen & Desserts",Frozen Foods,Frozen Pies,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010421.png,www.ishopnewworld.co.nz/product/5010421_ea_000nw?name=classic-microwaveable-mince-%26-cheese-pie,1.59,ea,False,No,1.59,1.59,1.0,Saver
1861,5010422-EA-000NW,Big Ben Classic Microwaveable Potato Top Pie,New World Mt Roskill,"Chilled, Frozen & Desserts",Frozen Foods,Frozen Pies,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010422.png,www.ishopnewworld.co.nz/product/5010422_ea_000nw?name=classic-microwaveable-potato-top-pie,1.59,ea,False,No,1.59,1.59,1.0,Saver
1862,5010423-EA-000NW,Big Ben Classic Microwaveable Steak & Cheese Pie,New World Mt Roskill,"Chilled, Frozen & Desserts",Frozen Foods,Frozen Pies,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010423.png,www.ishopnewworld.co.nz/product/5010423_ea_000nw?name=classic-microwaveable-steak-%26-cheese-pie,1.59,ea,False,No,1.59,1.59,1.0,Saver
1863,5010428-EA-000NW,Tatua Chocolate Mousse Cream,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Fresh Cream,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010428.png,www.ishopnewworld.co.nz/product/5010428_ea_000nw?name=chocolate-mousse-cream,5.49,ea,False,No,5.49,0.0,0.0,No
1864,5010430-EA-000NW,Nippy's Iced Coffee Flavoured Milk,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Flavoured Milk,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010430.png,www.ishopnewworld.co.nz/product/5010430_ea_000nw?name=iced-coffee-flavoured-milk,2.39,ea,False,No,2.39,0.0,0.0,No
1865,5010431-EA-000NW,Nippy's Iced Chocolate Flavoured Milk,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Flavoured Milk,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010431.png,www.ishopnewworld.co.nz/product/5010431_ea_000nw?name=iced-chocolate-flavoured-milk,2.39,ea,False,No,2.39,0.0,0.0,No
1866,5010598-EA-000NW,New Way Sausage Rolls,New World Mt Roskill,"Chilled, Frozen & Desserts",Frozen Foods,Frozen Savouries,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010598.png,www.ishopnewworld.co.nz/product/5010598_ea_000nw?name=sausage-rolls,7.49,ea,False,No,7.49,0.0,0.0,No
1867,5010599-EA-000NW,New Way Cheese Sausage Rolls,New World Mt Roskill,"Chilled, Frozen & Desserts",Frozen Foods,Frozen Savouries,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010599.png,www.ishopnewworld.co.nz/product/5010599_ea_000nw?name=cheese-sausage-rolls,7.49,ea,False,No,7.49,0.0,0.0,No
1868,5010691-EA-000NW,Anchor Calci-Yum Banana Milk,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Flavoured Milk,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010691.png,www.ishopnewworld.co.nz/product/5010691_ea_000nw?name=calci-yum-banana-milk,1.29,ea,False,No,1.29,0.0,0.0,No
1869,5010693-EA-000NW,Anchor Calci-Yum Chocolate Milk,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Flavoured Milk,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010693.png,www.ishopnewworld.co.nz/product/5010693_ea_000nw?name=calci-yum-chocolate-milk,1.29,ea,False,No,1.29,0.0,0.0,No
1870,5010694-EA-000NW,Anchor Calci-Yum Strawberry Milk,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Flavoured Milk,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010694.png,www.ishopnewworld.co.nz/product/5010694_ea_000nw?name=calci-yum-strawberry-milk,1.29,ea,False,No,1.29,0.0,0.0,No
1871,5010824-EA-000NW,Wattie's Vanilla 99% Fat Free Creamed Rice,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Canned Desserts,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5010824.png,www.ishopnewworld.co.nz/product/5010824_ea_000nw?name=vanilla-99-fat-free-creamed-rice,2.19,ea,False,No,2.19,0.0,0.0,No
1872,5011009-EA-000NW,Piako Mango Gourmet Yoghurt,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt & Dairy Food,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5011009.png,www.ishopnewworld.co.nz/product/5011009_ea_000nw?name=mango-gourmet-yoghurt,4.49,ea,False,No,4.49,0.0,0.0,Everyday Value
1873,5011010-EA-000NW,Piako Mixed Berry Gourmet Yoghurt,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt & Dairy Food,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5011010.png,www.ishopnewworld.co.nz/product/5011010_ea_000nw?name=mixed-berry-gourmet-yoghurt,4.49,ea,False,No,4.49,0.0,0.0,Everyday Value
1874,5011011-EA-000NW,Piako Passionfruit Gourmet Yoghurt,New World Mt Roskill,"Chilled, Frozen & Desserts",Dairy & Eggs,Yoghurt & Dairy Food,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5011011.png,www.ishopnewworld.co.nz/product/5011011_ea_000nw?name=passionfruit-gourmet-yoghurt,4.49,ea,False,No,4.49,0.0,0.0,Everyday Value
1875,5011043-EA-000NW,Ponsonby Pies Chicken Kumara Family Pie,New World Mt Roskill,"Chilled, Frozen & Desserts",Frozen Foods,Frozen Pies,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5011043.png,www.ishopnewworld.co.nz/product/5011043_ea_000nw?name=chicken-kumara-family-pie,8.99,ea,False,No,8.99,0.0,0.0,No
1876,5011045-EA-000NW,Ponsonby Pies Steak & Caramelised Red Onion Family Pie,New World Mt Roskill,"Chilled, Frozen & Desserts",Frozen Foods,Frozen Pies,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5011045.png,www.ishopnewworld.co.nz/product/5011045_ea_000nw?name=steak-%26-caramelised-red-onion-family-pie,8.99,ea,False,No,8.99,0.0,0.0,No
1877,5011121-EA-000NW,Kapiti Gingernut Ice Cream,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Ice Cream & Frozen Yoghurt,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5011121.png,www.ishopnewworld.co.nz/product/5011121_ea_000nw?name=gingernut-ice-cream,9.99,ea,False,No,9.99,9.99,1.0,Saver
1878,5011122-EA-000NW,Kapiti Triple Choc Ice Cream,New World Mt Roskill,"Chilled, Frozen & Desserts",Desserts,Ice Cream & Frozen Yoghurt,https://a.fsimg.co.nz/product/retail/fan/image/200x200/5011122.png,www.ishopnewworld.co.nz/product/5011122_ea_000nw?name=triple-choc-ice-cream,9.99,ea,False,No,9.99,9.99,1.0,Saver
